site,country,lat,lon,hazard,indicator,label,scenario,year,value,model,error
Philko_Makati,PHL,14.5995,120.9842,Wind,max_speed,WindMax,ssp585,2090,,,Dataset not found for hazard type Wind indicator ID max_speed: historical
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp126,2030,0.0564,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp126,2030,0.0564,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp126,2030,0.05574,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp126,2030,0.04744,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp126,2030,0.05211,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp126,2030,0.05543,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp126,2030,0.05372,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp126,2030,0.05372,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp126,2030,0.0588,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp126,2030,0.06966,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp126,2030,0.1182,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp126,2030,0.1393,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp126,2030,0.04104,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp126,2030,0.1732,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp126,2050,0.05799,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp126,2050,0.05799,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp126,2050,0.05755,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp126,2050,0.05037,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp126,2050,0.05521,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp126,2050,0.05819,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp126,2050,0.05658,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp126,2050,0.05658,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp126,2050,0.06109,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp126,2050,0.07305,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp126,2050,0.1223,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp126,2050,0.1427,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp126,2050,0.04322,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp126,2050,0.1789,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp126,2090,0.05826,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp126,2090,0.05826,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp126,2090,0.05791,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp126,2090,0.05057,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp126,2090,0.05505,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp126,2090,0.05831,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp126,2090,0.05681,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp126,2090,0.05681,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp126,2090,0.0615,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp126,2090,0.07321,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp126,2090,0.1214,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp126,2090,0.1431,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp126,2090,0.04381,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp126,2090,0.1799,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp245,2030,,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp245,2050,,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp245,2090,,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp585,2030,0.05613,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp585,2030,0.05613,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp585,2030,0.05563,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp585,2030,0.0482,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp585,2030,0.05336,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp585,2030,0.05586,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp585,2030,0.05402,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp585,2030,0.05402,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp585,2030,0.06004,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp585,2030,0.06947,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp585,2030,0.1162,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp585,2030,0.141,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp585,2030,0.04082,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp585,2030,0.1754,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp585,2050,0.05937,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp585,2050,0.05937,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp585,2050,0.05918,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp585,2050,0.05103,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp585,2050,0.05677,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp585,2050,0.0597,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp585,2050,0.05817,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp585,2050,0.05817,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp585,2050,0.06315,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp585,2050,0.073,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp585,2050,0.1187,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp585,2050,0.1435,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp585,2050,0.04548,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp585,2050,0.184,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Fire,fire_probability,FireProb,ssp585,2090,0.06767,fire_probability,
OCI_Dream_Seoul,KOR,37.5172,126.9,Fire,fire_probability,FireProb,ssp585,2090,0.06767,fire_probability,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Fire,fire_probability,FireProb,ssp585,2090,0.0676,fire_probability,
Pohang_Plant,KOR,36.0095,129.3435,Fire,fire_probability,FireProb,ssp585,2090,0.058,fire_probability,
Gwangyang_Plant,KOR,34.9393,127.6961,Fire,fire_probability,FireProb,ssp585,2090,0.06355,fire_probability,
Gunsan_Plant,KOR,35.97,126.7114,Fire,fire_probability,FireProb,ssp585,2090,0.06736,fire_probability,
Iksan_Plant,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp585,2090,0.06588,fire_probability,
Saehan_Recycle,KOR,35.9333,127.0167,Fire,fire_probability,FireProb,ssp585,2090,0.06588,fire_probability,
OCI_Shanghai,CHN,31.2304,121.4737,Fire,fire_probability,FireProb,ssp585,2090,0.06552,fire_probability,
MaSteel_OCI,CHN,31.6839,118.5127,Fire,fire_probability,FireProb,ssp585,2090,0.07763,fire_probability,
Shandong_OCI,CHN,34.7979,117.2571,Fire,fire_probability,FireProb,ssp585,2090,0.1254,fire_probability,
Jianyang_Carbon,CHN,26.7587,104.4734,Fire,fire_probability,FireProb,ssp585,2090,0.1476,fire_probability,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Fire,fire_probability,FireProb,ssp585,2090,0.05111,fire_probability,
Philko_Makati,PHL,14.5995,120.9842,Fire,fire_probability,FireProb,ssp585,2090,0.1897,fire_probability,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,285.7,max/daily/water_equivalent,
OCI_Dream_Seoul,KOR,37.5172,126.9,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,285.7,max/daily/water_equivalent,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,261.8,max/daily/water_equivalent,
Pohang_Plant,KOR,36.0095,129.3435,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,270.2,max/daily/water_equivalent,
Gwangyang_Plant,KOR,34.9393,127.6961,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,406.9,max/daily/water_equivalent,
Gunsan_Plant,KOR,35.97,126.7114,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,262.0,max/daily/water_equivalent,
Iksan_Plant,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,255.8,max/daily/water_equivalent,
Saehan_Recycle,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,255.8,max/daily/water_equivalent,
OCI_Shanghai,CHN,31.2304,121.4737,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,297.3,max/daily/water_equivalent,
MaSteel_OCI,CHN,31.6839,118.5127,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,319.9,max/daily/water_equivalent,
Shandong_OCI,CHN,34.7979,117.2571,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,266.0,max/daily/water_equivalent,
Jianyang_Carbon,CHN,26.7587,104.4734,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,147.5,max/daily/water_equivalent,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,247.0,max/daily/water_equivalent,
Philko_Makati,PHL,14.5995,120.9842,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2030,465.2,max/daily/water_equivalent,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,286.3,max/daily/water_equivalent,
OCI_Dream_Seoul,KOR,37.5172,126.9,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,286.3,max/daily/water_equivalent,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,263.2,max/daily/water_equivalent,
Pohang_Plant,KOR,36.0095,129.3435,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,286.4,max/daily/water_equivalent,
Gwangyang_Plant,KOR,34.9393,127.6961,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,419.3,max/daily/water_equivalent,
Gunsan_Plant,KOR,35.97,126.7114,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,272.6,max/daily/water_equivalent,
Iksan_Plant,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,265.5,max/daily/water_equivalent,
Saehan_Recycle,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,265.5,max/daily/water_equivalent,
OCI_Shanghai,CHN,31.2304,121.4737,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,285.9,max/daily/water_equivalent,
MaSteel_OCI,CHN,31.6839,118.5127,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,320.9,max/daily/water_equivalent,
Shandong_OCI,CHN,34.7979,117.2571,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,284.0,max/daily/water_equivalent,
Jianyang_Carbon,CHN,26.7587,104.4734,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,160.9,max/daily/water_equivalent,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,255.7,max/daily/water_equivalent,
Philko_Makati,PHL,14.5995,120.9842,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2050,472.3,max/daily/water_equivalent,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,293.9,max/daily/water_equivalent,
OCI_Dream_Seoul,KOR,37.5172,126.9,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,293.9,max/daily/water_equivalent,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,269.7,max/daily/water_equivalent,
Pohang_Plant,KOR,36.0095,129.3435,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,282.1,max/daily/water_equivalent,
Gwangyang_Plant,KOR,34.9393,127.6961,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,413.0,max/daily/water_equivalent,
Gunsan_Plant,KOR,35.97,126.7114,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,270.4,max/daily/water_equivalent,
Iksan_Plant,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,262.5,max/daily/water_equivalent,
Saehan_Recycle,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,262.5,max/daily/water_equivalent,
OCI_Shanghai,CHN,31.2304,121.4737,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,298.4,max/daily/water_equivalent,
MaSteel_OCI,CHN,31.6839,118.5127,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,325.2,max/daily/water_equivalent,
Shandong_OCI,CHN,34.7979,117.2571,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,283.0,max/daily/water_equivalent,
Jianyang_Carbon,CHN,26.7587,104.4734,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,162.3,max/daily/water_equivalent,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,256.8,max/daily/water_equivalent,
Philko_Makati,PHL,14.5995,120.9842,Precipitation,max/daily/water_equivalent,Rx1day,ssp126,2090,478.3,max/daily/water_equivalent,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
OCI_Dream_Seoul,KOR,37.5172,126.9,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Pohang_Plant,KOR,36.0095,129.3435,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Gwangyang_Plant,KOR,34.9393,127.6961,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Gunsan_Plant,KOR,35.97,126.7114,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Iksan_Plant,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Saehan_Recycle,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
OCI_Shanghai,CHN,31.2304,121.4737,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
MaSteel_OCI,CHN,31.6839,118.5127,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Shandong_OCI,CHN,34.7979,117.2571,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Jianyang_Carbon,CHN,26.7587,104.4734,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
OCI_Japan_Tokyo,JPN,35.6762,139.6503,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
Philko_Makati,PHL,14.5995,120.9842,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2030,,max/daily/water_equivalent,
OCI_HQ_Seoul,KOR,37.5649,126.9793,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
OCI_Dream_Seoul,KOR,37.5172,126.9,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
OCI_RnD_Seongnam,KOR,37.3219,127.119,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
Pohang_Plant,KOR,36.0095,129.3435,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
Gwangyang_Plant,KOR,34.9393,127.6961,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
Gunsan_Plant,KOR,35.97,126.7114,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
Iksan_Plant,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
Saehan_Recycle,KOR,35.9333,127.0167,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
OCI_Shanghai,CHN,31.2304,121.4737,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
MaSteel_OCI,CHN,31.6839,118.5127,Precipitation,max/daily/water_equivalent,Rx1day,ssp245,2050,,max/daily/water_equivalent,
