site,ssp,period,variable,ens_mean
OCI_RnD_Seongnam,ssp245,far,etccdi_tnn,8.09
OCI_RnD_Seongnam,ssp245,far,etccdi_tr,58.7
OCI_RnD_Seongnam,ssp245,far,etccdi_txx,18.99
OCI_RnD_Seongnam,ssp245,far,etccdi_wbgt,13.65
OCI_RnD_Seongnam,ssp245,far,etccdi_wsdi,66.0
OCI_RnD_Seongnam,ssp245,mid,etccdi_cdd,28.3
OCI_RnD_Seongnam,ssp245,mid,etccdi_cwd,5.3
OCI_RnD_Seongnam,ssp245,mid,etccdi_fd,8.0
OCI_RnD_Seongnam,ssp245,mid,etccdi_r95p,441.04
OCI_RnD_Seongnam,ssp245,mid,etccdi_rx1day,43.36
OCI_RnD_Seongnam,ssp245,mid,etccdi_rx5day,62.71
OCI_RnD_Seongnam,ssp245,mid,etccdi_sdii,14.0
OCI_RnD_Seongnam,ssp245,mid,etccdi_su,2.9
OCI_RnD_Seongnam,ssp245,mid,etccdi_tnn,7.64
OCI_RnD_Seongnam,ssp245,mid,etccdi_tr,39.2
OCI_RnD_Seongnam,ssp245,mid,etccdi_txx,18.12
OCI_RnD_Seongnam,ssp245,mid,etccdi_wbgt,13.04
OCI_RnD_Seongnam,ssp245,mid,etccdi_wsdi,50.9
OCI_RnD_Seongnam,ssp245,near,etccdi_cdd,31.7
OCI_RnD_Seongnam,ssp245,near,etccdi_cwd,5.3
OCI_RnD_Seongnam,ssp245,near,etccdi_fd,19.3
OCI_RnD_Seongnam,ssp245,near,etccdi_r95p,299.66
OCI_RnD_Seongnam,ssp245,near,etccdi_rx1day,33.65
OCI_RnD_Seongnam,ssp245,near,etccdi_rx5day,56.54
OCI_RnD_Seongnam,ssp245,near,etccdi_sdii,11.76
OCI_RnD_Seongnam,ssp245,near,etccdi_su,0.1
OCI_RnD_Seongnam,ssp245,near,etccdi_tnn,6.25
OCI_RnD_Seongnam,ssp245,near,etccdi_tr,9.3
OCI_RnD_Seongnam,ssp245,near,etccdi_txx,16.98
OCI_RnD_Seongnam,ssp245,near,etccdi_wbgt,11.78
OCI_RnD_Seongnam,ssp245,near,etccdi_wsdi,21.6
OCI_RnD_Seongnam,ssp370,baseline,etccdi_cdd,29.7
OCI_RnD_Seongnam,ssp370,baseline,etccdi_cwd,4.4
OCI_RnD_Seongnam,ssp370,baseline,etccdi_fd,23.9
OCI_RnD_Seongnam,ssp370,baseline,etccdi_r95p,178.4
OCI_RnD_Seongnam,ssp370,baseline,etccdi_rx1day,28.47
OCI_RnD_Seongnam,ssp370,baseline,etccdi_rx5day,44.57
OCI_RnD_Seongnam,ssp370,baseline,etccdi_sdii,11.09
OCI_RnD_Seongnam,ssp370,baseline,etccdi_su,0.0
OCI_RnD_Seongnam,ssp370,baseline,etccdi_tnn,5.43
OCI_RnD_Seongnam,ssp370,baseline,etccdi_tr,4.6
OCI_RnD_Seongnam,ssp370,baseline,etccdi_txx,16.4
OCI_RnD_Seongnam,ssp370,baseline,etccdi_wbgt,11.27
OCI_RnD_Seongnam,ssp370,baseline,etccdi_wsdi,9.4
OCI_RnD_Seongnam,ssp370,end,etccdi_cdd,30.2
OCI_RnD_Seongnam,ssp370,end,etccdi_cwd,5.9
OCI_RnD_Seongnam,ssp370,end,etccdi_fd,3.1
OCI_RnD_Seongnam,ssp370,end,etccdi_r95p,352.33
OCI_RnD_Seongnam,ssp370,end,etccdi_rx1day,38.61
OCI_RnD_Seongnam,ssp370,end,etccdi_rx5day,60.14
OCI_RnD_Seongnam,ssp370,end,etccdi_sdii,13.69
OCI_RnD_Seongnam,ssp370,end,etccdi_su,41.5
OCI_RnD_Seongnam,ssp370,end,etccdi_tnn,9.69
OCI_RnD_Seongnam,ssp370,end,etccdi_tr,90.1
OCI_RnD_Seongnam,ssp370,end,etccdi_txx,20.04
OCI_RnD_Seongnam,ssp370,end,etccdi_wbgt,14.95
OCI_RnD_Seongnam,ssp370,end,etccdi_wsdi,95.3
OCI_RnD_Seongnam,ssp370,far,etccdi_cdd,30.1
OCI_RnD_Seongnam,ssp370,far,etccdi_cwd,6.5
OCI_RnD_Seongnam,ssp370,far,etccdi_fd,4.4
OCI_RnD_Seongnam,ssp370,far,etccdi_r95p,525.66
OCI_RnD_Seongnam,ssp370,far,etccdi_rx1day,44.21
OCI_RnD_Seongnam,ssp370,far,etccdi_rx5day,72.16
OCI_RnD_Seongnam,ssp370,far,etccdi_sdii,15.37
OCI_RnD_Seongnam,ssp370,far,etccdi_su,26.9
OCI_RnD_Seongnam,ssp370,far,etccdi_tnn,9.16
OCI_RnD_Seongnam,ssp370,far,etccdi_tr,75.6
OCI_RnD_Seongnam,ssp370,far,etccdi_txx,19.69
OCI_RnD_Seongnam,ssp370,far,etccdi_wbgt,14.56
OCI_RnD_Seongnam,ssp370,far,etccdi_wsdi,86.1
OCI_RnD_Seongnam,ssp370,mid,etccdi_cdd,38.1
OCI_RnD_Seongnam,ssp370,mid,etccdi_cwd,5.3
OCI_RnD_Seongnam,ssp370,mid,etccdi_fd,17.8
OCI_RnD_Seongnam,ssp370,mid,etccdi_r95p,412.83
OCI_RnD_Seongnam,ssp370,mid,etccdi_rx1day,40.17
OCI_RnD_Seongnam,ssp370,mid,etccdi_rx5day,63.83
OCI_RnD_Seongnam,ssp370,mid,etccdi_sdii,13.69
OCI_RnD_Seongnam,ssp370,mid,etccdi_su,0.1
OCI_RnD_Seongnam,ssp370,mid,etccdi_tnn,7.05
OCI_RnD_Seongnam,ssp370,mid,etccdi_tr,20.0
OCI_RnD_Seongnam,ssp370,mid,etccdi_txx,17.67
OCI_RnD_Seongnam,ssp370,mid,etccdi_wbgt,12.63
OCI_RnD_Seongnam,ssp370,mid,etccdi_wsdi,43.2
OCI_RnD_Seongnam,ssp370,near,etccdi_cdd,29.7
OCI_RnD_Seongnam,ssp370,near,etccdi_cwd,5.1
OCI_RnD_Seongnam,ssp370,near,etccdi_fd,16.8
OCI_RnD_Seongnam,ssp370,near,etccdi_r95p,401.87
OCI_RnD_Seongnam,ssp370,near,etccdi_rx1day,38.11
OCI_RnD_Seongnam,ssp370,near,etccdi_rx5day,63.24
OCI_RnD_Seongnam,ssp370,near,etccdi_sdii,13.2
OCI_RnD_Seongnam,ssp370,near,etccdi_su,0.0
OCI_RnD_Seongnam,ssp370,near,etccdi_tnn,6.34
OCI_RnD_Seongnam,ssp370,near,etccdi_tr,7.6
OCI_RnD_Seongnam,ssp370,near,etccdi_txx,17.1
OCI_RnD_Seongnam,ssp370,near,etccdi_wbgt,12.06
OCI_RnD_Seongnam,ssp370,near,etccdi_wsdi,20.5
OCI_RnD_Seongnam,ssp585,baseline,etccdi_cdd,28.9
OCI_RnD_Seongnam,ssp585,baseline,etccdi_cwd,6.1
OCI_RnD_Seongnam,ssp585,baseline,etccdi_fd,24.1
OCI_RnD_Seongnam,ssp585,baseline,etccdi_r95p,368.88
OCI_RnD_Seongnam,ssp585,baseline,etccdi_rx1day,37.84
OCI_RnD_Seongnam,ssp585,baseline,etccdi_rx5day,57.53
OCI_RnD_Seongnam,ssp585,baseline,etccdi_sdii,12.85
OCI_RnD_Seongnam,ssp585,baseline,etccdi_su,0.0
OCI_RnD_Seongnam,ssp585,baseline,etccdi_tnn,5.7
OCI_RnD_Seongnam,ssp585,baseline,etccdi_tr,8.2
OCI_RnD_Seongnam,ssp585,baseline,etccdi_txx,16.41
OCI_RnD_Seongnam,ssp585,baseline,etccdi_wbgt,11.38
OCI_RnD_Seongnam,ssp585,baseline,etccdi_wsdi,10.9
OCI_RnD_Seongnam,ssp585,end,etccdi_cdd,37.5
OCI_RnD_Seongnam,ssp585,end,etccdi_cwd,5.2
OCI_RnD_Seongnam,ssp585,end,etccdi_fd,0.4
OCI_RnD_Seongnam,ssp585,end,etccdi_r95p,466.63
OCI_RnD_Seongnam,ssp585,end,etccdi_rx1day,44.58
OCI_RnD_Seongnam,ssp585,end,etccdi_rx5day,70.12
OCI_RnD_Seongnam,ssp585,end,etccdi_sdii,15.24
OCI_RnD_Seongnam,ssp585,end,etccdi_su,79.1
OCI_RnD_Seongnam,ssp585,end,etccdi_tnn,11.23
OCI_RnD_Seongnam,ssp585,end,etccdi_tr,121.6
OCI_RnD_Seongnam,ssp585,end,etccdi_txx,21.47
OCI_RnD_Seongnam,ssp585,end,etccdi_wbgt,16.32
OCI_RnD_Seongnam,ssp585,end,etccdi_wsdi,118.8
OCI_RnD_Seongnam,ssp585,far,etccdi_cdd,34.9
OCI_RnD_Seongnam,ssp585,far,etccdi_cwd,5.3
OCI_RnD_Seongnam,ssp585,far,etccdi_fd,1.1
OCI_RnD_Seongnam,ssp585,far,etccdi_r95p,567.03
OCI_RnD_Seongnam,ssp585,far,etccdi_rx1day,44.51
OCI_RnD_Seongnam,ssp585,far,etccdi_rx5day,70.99
OCI_RnD_Seongnam,ssp585,far,etccdi_sdii,15.81
OCI_RnD_Seongnam,ssp585,far,etccdi_su,57.4
OCI_RnD_Seongnam,ssp585,far,etccdi_tnn,10.48
OCI_RnD_Seongnam,ssp585,far,etccdi_tr,107.0
OCI_RnD_Seongnam,ssp585,far,etccdi_txx,20.85
OCI_RnD_Seongnam,ssp585,far,etccdi_wbgt,15.52
OCI_RnD_Seongnam,ssp585,far,etccdi_wsdi,104.0
OCI_RnD_Seongnam,ssp585,mid,etccdi_cdd,33.4
OCI_RnD_Seongnam,ssp585,mid,etccdi_cwd,5.1
OCI_RnD_Seongnam,ssp585,mid,etccdi_fd,10.9
OCI_RnD_Seongnam,ssp585,mid,etccdi_r95p,428.74
OCI_RnD_Seongnam,ssp585,mid,etccdi_rx1day,42.01
OCI_RnD_Seongnam,ssp585,mid,etccdi_rx5day,68.35
OCI_RnD_Seongnam,ssp585,mid,etccdi_sdii,14.6
OCI_RnD_Seongnam,ssp585,mid,etccdi_su,4.6
OCI_RnD_Seongnam,ssp585,mid,etccdi_tnn,7.97
OCI_RnD_Seongnam,ssp585,mid,etccdi_tr,49.3
OCI_RnD_Seongnam,ssp585,mid,etccdi_txx,18.52
OCI_RnD_Seongnam,ssp585,mid,etccdi_wbgt,13.39
OCI_RnD_Seongnam,ssp585,mid,etccdi_wsdi,58.3
OCI_RnD_Seongnam,ssp585,near,etccdi_cdd,31.3
OCI_RnD_Seongnam,ssp585,near,etccdi_cwd,5.8
OCI_RnD_Seongnam,ssp585,near,etccdi_fd,17.8
OCI_RnD_Seongnam,ssp585,near,etccdi_r95p,201.67
OCI_RnD_Seongnam,ssp585,near,etccdi_rx1day,30.85
OCI_RnD_Seongnam,ssp585,near,etccdi_rx5day,48.26
OCI_RnD_Seongnam,ssp585,near,etccdi_sdii,11.48
OCI_RnD_Seongnam,ssp585,near,etccdi_su,0.4
OCI_RnD_Seongnam,ssp585,near,etccdi_tnn,6.38
OCI_RnD_Seongnam,ssp585,near,etccdi_tr,13.0
OCI_RnD_Seongnam,ssp585,near,etccdi_txx,17.04
OCI_RnD_Seongnam,ssp585,near,etccdi_wbgt,11.81
OCI_RnD_Seongnam,ssp585,near,etccdi_wsdi,20.5
OCI_Shanghai,ssp126,baseline,etccdi_cdd,23.4
OCI_Shanghai,ssp126,baseline,etccdi_cwd,10.7
OCI_Shanghai,ssp126,baseline,etccdi_fd,0.2
OCI_Shanghai,ssp126,baseline,etccdi_r95p,428.02
OCI_Shanghai,ssp126,baseline,etccdi_rx1day,38.9
OCI_Shanghai,ssp126,baseline,etccdi_rx5day,76.51
OCI_Shanghai,ssp126,baseline,etccdi_sdii,12.91
OCI_Shanghai,ssp126,baseline,etccdi_su,68.3
OCI_Shanghai,ssp126,baseline,etccdi_tnn,10.35
OCI_Shanghai,ssp126,baseline,etccdi_tr,82.5
OCI_Shanghai,ssp126,baseline,etccdi_txx,23.99
OCI_Shanghai,ssp126,baseline,etccdi_wbgt,16.49
OCI_Shanghai,ssp126,baseline,etccdi_wsdi,6.4
OCI_Shanghai,ssp126,end,etccdi_cdd,24.1
OCI_Shanghai,ssp126,end,etccdi_cwd,11.1
OCI_Shanghai,ssp126,end,etccdi_fd,0.0
OCI_Shanghai,ssp126,end,etccdi_r95p,472.93
OCI_Shanghai,ssp126,end,etccdi_rx1day,42.49
OCI_Shanghai,ssp126,end,etccdi_rx5day,81.81
OCI_Shanghai,ssp126,end,etccdi_sdii,13.34
OCI_Shanghai,ssp126,end,etccdi_su,94.8
OCI_Shanghai,ssp126,end,etccdi_tnn,11.86
OCI_Shanghai,ssp126,end,etccdi_tr,114.1
OCI_Shanghai,ssp126,end,etccdi_txx,25.46
OCI_Shanghai,ssp126,end,etccdi_wbgt,17.79
OCI_Shanghai,ssp126,end,etccdi_wsdi,17.7
OCI_Shanghai,ssp126,far,etccdi_cdd,29.1
OCI_Shanghai,ssp126,far,etccdi_cwd,10.2
OCI_Shanghai,ssp126,far,etccdi_fd,0.5
OCI_Shanghai,ssp126,far,etccdi_r95p,507.0
OCI_Shanghai,ssp126,far,etccdi_rx1day,41.89
OCI_Shanghai,ssp126,far,etccdi_rx5day,85.61
OCI_Shanghai,ssp126,far,etccdi_sdii,14.27
OCI_Shanghai,ssp126,far,etccdi_su,99.5
OCI_Shanghai,ssp126,far,etccdi_tnn,11.74
OCI_Shanghai,ssp126,far,etccdi_tr,118.0
OCI_Shanghai,ssp126,far,etccdi_txx,25.53
OCI_Shanghai,ssp126,far,etccdi_wbgt,17.97
OCI_Shanghai,ssp126,far,etccdi_wsdi,29.9
OCI_Shanghai,ssp126,mid,etccdi_cdd,31.1
OCI_Shanghai,ssp126,mid,etccdi_cwd,12.2
OCI_Shanghai,ssp126,mid,etccdi_fd,0.0
OCI_Shanghai,ssp126,mid,etccdi_r95p,587.39
OCI_Shanghai,ssp126,mid,etccdi_rx1day,42.55
OCI_Shanghai,ssp126,mid,etccdi_rx5day,86.36
OCI_Shanghai,ssp126,mid,etccdi_sdii,14.16
OCI_Shanghai,ssp126,mid,etccdi_su,93.6
OCI_Shanghai,ssp126,mid,etccdi_tnn,11.22
OCI_Shanghai,ssp126,mid,etccdi_tr,109.8
OCI_Shanghai,ssp126,mid,etccdi_txx,25.35
OCI_Shanghai,ssp126,mid,etccdi_wbgt,17.54
OCI_Shanghai,ssp126,mid,etccdi_wsdi,20.5
OCI_Shanghai,ssp126,near,etccdi_cdd,23.1
OCI_Shanghai,ssp126,near,etccdi_cwd,12.4
OCI_Shanghai,ssp126,near,etccdi_fd,0.2
OCI_Shanghai,ssp126,near,etccdi_r95p,457.79
OCI_Shanghai,ssp126,near,etccdi_rx1day,41.52
OCI_Shanghai,ssp126,near,etccdi_rx5day,81.08
OCI_Shanghai,ssp126,near,etccdi_sdii,12.92
OCI_Shanghai,ssp126,near,etccdi_su,85.0
OCI_Shanghai,ssp126,near,etccdi_tnn,11.05
OCI_Shanghai,ssp126,near,etccdi_tr,98.5
OCI_Shanghai,ssp126,near,etccdi_txx,24.69
OCI_Shanghai,ssp126,near,etccdi_wbgt,17.15
OCI_Shanghai,ssp126,near,etccdi_wsdi,12.1
OCI_Shanghai,ssp245,baseline,etccdi_cdd,24.4
OCI_Shanghai,ssp245,baseline,etccdi_cwd,13.6
OCI_Shanghai,ssp245,baseline,etccdi_fd,0.1
OCI_Shanghai,ssp245,baseline,etccdi_r95p,416.61
OCI_Shanghai,ssp245,baseline,etccdi_rx1day,41.15
OCI_Shanghai,ssp245,baseline,etccdi_rx5day,79.05
OCI_Shanghai,ssp245,baseline,etccdi_sdii,12.57
OCI_Shanghai,ssp245,baseline,etccdi_su,65.4
OCI_Shanghai,ssp245,baseline,etccdi_tnn,10.29
OCI_Shanghai,ssp245,baseline,etccdi_tr,81.9
OCI_Shanghai,ssp245,baseline,etccdi_txx,24.22
OCI_Shanghai,ssp245,baseline,etccdi_wbgt,16.5
OCI_Shanghai,ssp245,baseline,etccdi_wsdi,8.6
OCI_Shanghai,ssp245,end,etccdi_cdd,27.0
OCI_Shanghai,ssp245,end,etccdi_cwd,12.2
OCI_Shanghai,ssp245,end,etccdi_fd,0.0
OCI_Shanghai,ssp245,end,etccdi_r95p,780.21
OCI_Shanghai,ssp245,end,etccdi_rx1day,51.47
OCI_Shanghai,ssp245,end,etccdi_rx5day,100.02
OCI_Shanghai,ssp245,end,etccdi_sdii,15.36
OCI_Shanghai,ssp245,end,etccdi_su,120.4
OCI_Shanghai,ssp245,end,etccdi_tnn,12.35
OCI_Shanghai,ssp245,end,etccdi_tr,129.8
OCI_Shanghai,ssp245,end,etccdi_txx,26.16
OCI_Shanghai,ssp245,end,etccdi_wbgt,18.41
OCI_Shanghai,ssp245,end,etccdi_wsdi,27.8
OCI_Shanghai,ssp245,far,etccdi_cdd,25.4
OCI_Shanghai,ssp245,far,etccdi_cwd,10.5
OCI_Shanghai,ssp245,far,etccdi_fd,0.0
OCI_Shanghai,ssp245,far,etccdi_r95p,574.72
OCI_Shanghai,ssp245,far,etccdi_rx1day,45.57
OCI_Shanghai,ssp245,far,etccdi_rx5day,82.77
OCI_Shanghai,ssp245,far,etccdi_sdii,14.38
OCI_Shanghai,ssp245,far,etccdi_su,121.1
OCI_Shanghai,ssp245,far,etccdi_tnn,12.39
OCI_Shanghai,ssp245,far,etccdi_tr,131.7
OCI_Shanghai,ssp245,far,etccdi_txx,26.51
OCI_Shanghai,ssp245,far,etccdi_wbgt,18.73
OCI_Shanghai,ssp245,far,etccdi_wsdi,37.8
OCI_Shanghai,ssp245,mid,etccdi_cdd,23.7
OCI_Shanghai,ssp245,mid,etccdi_cwd,11.8
OCI_Shanghai,ssp245,mid,etccdi_fd,0.0
OCI_Shanghai,ssp245,mid,etccdi_r95p,594.23
OCI_Shanghai,ssp245,mid,etccdi_rx1day,49.69
OCI_Shanghai,ssp245,mid,etccdi_rx5day,91.64
OCI_Shanghai,ssp245,mid,etccdi_sdii,14.32
OCI_Shanghai,ssp245,mid,etccdi_su,103.5
OCI_Shanghai,ssp245,mid,etccdi_tnn,11.85
OCI_Shanghai,ssp245,mid,etccdi_tr,113.6
OCI_Shanghai,ssp245,mid,etccdi_txx,25.68
OCI_Shanghai,ssp245,mid,etccdi_wbgt,17.95
OCI_Shanghai,ssp245,mid,etccdi_wsdi,25.9
OCI_Shanghai,ssp245,near,etccdi_cdd,24.3
OCI_Shanghai,ssp245,near,etccdi_cwd,11.0
OCI_Shanghai,ssp245,near,etccdi_fd,0.0
OCI_Shanghai,ssp245,near,etccdi_r95p,415.67
OCI_Shanghai,ssp245,near,etccdi_rx1day,40.54
OCI_Shanghai,ssp245,near,etccdi_rx5day,77.7
OCI_Shanghai,ssp245,near,etccdi_sdii,12.83
OCI_Shanghai,ssp245,near,etccdi_su,71.8
OCI_Shanghai,ssp245,near,etccdi_tnn,10.63
OCI_Shanghai,ssp245,near,etccdi_tr,89.9
OCI_Shanghai,ssp245,near,etccdi_txx,24.41
OCI_Shanghai,ssp245,near,etccdi_wbgt,16.8
OCI_Shanghai,ssp245,near,etccdi_wsdi,8.4
OCI_Shanghai,ssp370,baseline,etccdi_cdd,26.6
OCI_Shanghai,ssp370,baseline,etccdi_cwd,11.8
OCI_Shanghai,ssp370,baseline,etccdi_fd,0.9
OCI_Shanghai,ssp370,baseline,etccdi_r95p,394.97
OCI_Shanghai,ssp370,baseline,etccdi_rx1day,40.44
OCI_Shanghai,ssp370,baseline,etccdi_rx5day,79.04
OCI_Shanghai,ssp370,baseline,etccdi_sdii,12.83
OCI_Shanghai,ssp370,baseline,etccdi_su,67.3
OCI_Shanghai,ssp370,baseline,etccdi_tnn,9.8
OCI_Shanghai,ssp370,baseline,etccdi_tr,79.3
OCI_Shanghai,ssp370,baseline,etccdi_txx,23.99
OCI_Shanghai,ssp370,baseline,etccdi_wbgt,16.42
OCI_Shanghai,ssp370,baseline,etccdi_wsdi,7.9
OCI_Shanghai,ssp370,end,etccdi_cdd,25.6
OCI_Shanghai,ssp370,end,etccdi_cwd,10.1
OCI_Shanghai,ssp370,end,etccdi_fd,0.2
OCI_Shanghai,ssp370,end,etccdi_r95p,608.63
OCI_Shanghai,ssp370,end,etccdi_rx1day,45.64
OCI_Shanghai,ssp370,end,etccdi_rx5day,92.01
OCI_Shanghai,ssp370,end,etccdi_sdii,14.75
OCI_Shanghai,ssp370,end,etccdi_su,148.3
OCI_Shanghai,ssp370,end,etccdi_tnn,13.71
OCI_Shanghai,ssp370,end,etccdi_tr,154.9
OCI_Shanghai,ssp370,end,etccdi_txx,27.86
OCI_Shanghai,ssp370,end,etccdi_wbgt,19.97
OCI_Shanghai,ssp370,end,etccdi_wsdi,70.2
OCI_Shanghai,ssp370,far,etccdi_cdd,25.6
OCI_Shanghai,ssp370,far,etccdi_cwd,12.1
OCI_Shanghai,ssp370,far,etccdi_fd,0.0
OCI_Shanghai,ssp370,far,etccdi_r95p,687.31
OCI_Shanghai,ssp370,far,etccdi_rx1day,50.19
OCI_Shanghai,ssp370,far,etccdi_rx5day,94.44
OCI_Shanghai,ssp370,far,etccdi_sdii,15.81
OCI_Shanghai,ssp370,far,etccdi_su,138.0
OCI_Shanghai,ssp370,far,etccdi_tnn,13.1
OCI_Shanghai,ssp370,far,etccdi_tr,144.6
OCI_Shanghai,ssp370,far,etccdi_txx,27.62
OCI_Shanghai,ssp370,far,etccdi_wbgt,19.57
OCI_Shanghai,ssp370,far,etccdi_wsdi,50.7
OCI_Shanghai,ssp370,mid,etccdi_cdd,25.8
OCI_Shanghai,ssp370,mid,etccdi_cwd,14.0
OCI_Shanghai,ssp370,mid,etccdi_fd,0.3
OCI_Shanghai,ssp370,mid,etccdi_r95p,580.04
OCI_Shanghai,ssp370,mid,etccdi_rx1day,43.7
OCI_Shanghai,ssp370,mid,etccdi_rx5day,88.16
OCI_Shanghai,ssp370,mid,etccdi_sdii,14.73
OCI_Shanghai,ssp370,mid,etccdi_su,97.8
OCI_Shanghai,ssp370,mid,etccdi_tnn,11.54
OCI_Shanghai,ssp370,mid,etccdi_tr,111.2
OCI_Shanghai,ssp370,mid,etccdi_txx,25.24
OCI_Shanghai,ssp370,mid,etccdi_wbgt,17.71
OCI_Shanghai,ssp370,mid,etccdi_wsdi,18.2
OCI_Shanghai,ssp370,near,etccdi_cdd,30.1
OCI_Shanghai,ssp370,near,etccdi_cwd,11.4
OCI_Shanghai,ssp370,near,etccdi_fd,0.2
OCI_Shanghai,ssp370,near,etccdi_r95p,530.43
OCI_Shanghai,ssp370,near,etccdi_rx1day,46.42
OCI_Shanghai,ssp370,near,etccdi_rx5day,84.43
OCI_Shanghai,ssp370,near,etccdi_sdii,13.53
OCI_Shanghai,ssp370,near,etccdi_su,82.2
OCI_Shanghai,ssp370,near,etccdi_tnn,10.63
OCI_Shanghai,ssp370,near,etccdi_tr,93.7
OCI_Shanghai,ssp370,near,etccdi_txx,24.8
OCI_Shanghai,ssp370,near,etccdi_wbgt,17.12
OCI_Shanghai,ssp370,near,etccdi_wsdi,15.7
OCI_Shanghai,ssp585,baseline,etccdi_cdd,24.3
OCI_Shanghai,ssp585,baseline,etccdi_cwd,12.0
OCI_Shanghai,ssp585,baseline,etccdi_fd,1.3
OCI_Shanghai,ssp585,baseline,etccdi_r95p,462.53
OCI_Shanghai,ssp585,baseline,etccdi_rx1day,39.84
OCI_Shanghai,ssp585,baseline,etccdi_rx5day,75.95
OCI_Shanghai,ssp585,baseline,etccdi_sdii,13.15
OCI_Shanghai,ssp585,baseline,etccdi_su,69.2
OCI_Shanghai,ssp585,baseline,etccdi_tnn,10.17
OCI_Shanghai,ssp585,baseline,etccdi_tr,85.3
OCI_Shanghai,ssp585,baseline,etccdi_txx,24.16
OCI_Shanghai,ssp585,baseline,etccdi_wbgt,16.51
OCI_Shanghai,ssp585,baseline,etccdi_wsdi,7.3
OCI_Shanghai,ssp585,end,etccdi_cdd,25.8
OCI_Shanghai,ssp585,end,etccdi_cwd,12.1
OCI_Shanghai,ssp585,end,etccdi_fd,0.0
OCI_Shanghai,ssp585,end,etccdi_r95p,840.04
OCI_Shanghai,ssp585,end,etccdi_rx1day,53.78
OCI_Shanghai,ssp585,end,etccdi_rx5day,98.7
OCI_Shanghai,ssp585,end,etccdi_sdii,15.97
OCI_Shanghai,ssp585,end,etccdi_su,173.2
OCI_Shanghai,ssp585,end,etccdi_tnn,15.0
OCI_Shanghai,ssp585,end,etccdi_tr,175.5
OCI_Shanghai,ssp585,end,etccdi_txx,29.19
OCI_Shanghai,ssp585,end,etccdi_wbgt,21.07
OCI_Shanghai,ssp585,end,etccdi_wsdi,93.1
OCI_Shanghai,ssp585,far,etccdi_cdd,26.4
OCI_Shanghai,ssp585,far,etccdi_cwd,12.6
OCI_Shanghai,ssp585,far,etccdi_fd,0.0
OCI_Shanghai,ssp585,far,etccdi_r95p,715.94
OCI_Shanghai,ssp585,far,etccdi_rx1day,52.13
OCI_Shanghai,ssp585,far,etccdi_rx5day,92.64
OCI_Shanghai,ssp585,far,etccdi_sdii,14.98
OCI_Shanghai,ssp585,far,etccdi_su,160.0
OCI_Shanghai,ssp585,far,etccdi_tnn,14.37
OCI_Shanghai,ssp585,far,etccdi_tr,165.5
OCI_Shanghai,ssp585,far,etccdi_txx,28.57
OCI_Shanghai,ssp585,far,etccdi_wbgt,20.31
OCI_Shanghai,ssp585,far,etccdi_wsdi,69.0
OCI_Shanghai,ssp585,mid,etccdi_cdd,36.7
OCI_Shanghai,ssp585,mid,etccdi_cwd,11.3
OCI_Shanghai,ssp585,mid,etccdi_fd,0.0
OCI_Shanghai,ssp585,mid,etccdi_r95p,566.94
OCI_Shanghai,ssp585,mid,etccdi_rx1day,41.99
OCI_Shanghai,ssp585,mid,etccdi_rx5day,82.94
OCI_Shanghai,ssp585,mid,etccdi_sdii,14.2
OCI_Shanghai,ssp585,mid,etccdi_su,115.6
OCI_Shanghai,ssp585,mid,etccdi_tnn,12.21
OCI_Shanghai,ssp585,mid,etccdi_tr,125.5
OCI_Shanghai,ssp585,mid,etccdi_txx,26.33
OCI_Shanghai,ssp585,mid,etccdi_wbgt,18.3
OCI_Shanghai,ssp585,mid,etccdi_wsdi,24.0
OCI_Shanghai,ssp585,near,etccdi_cdd,28.8
OCI_Shanghai,ssp585,near,etccdi_cwd,11.7
OCI_Shanghai,ssp585,near,etccdi_fd,0.0
OCI_Shanghai,ssp585,near,etccdi_r95p,358.87
OCI_Shanghai,ssp585,near,etccdi_rx1day,37.79
OCI_Shanghai,ssp585,near,etccdi_rx5day,73.32
OCI_Shanghai,ssp585,near,etccdi_sdii,12.58
OCI_Shanghai,ssp585,near,etccdi_su,81.5
OCI_Shanghai,ssp585,near,etccdi_tnn,10.65
OCI_Shanghai,ssp585,near,etccdi_tr,95.3
OCI_Shanghai,ssp585,near,etccdi_txx,24.52
OCI_Shanghai,ssp585,near,etccdi_wbgt,16.88
OCI_Shanghai,ssp585,near,etccdi_wsdi,12.2
Philko_Makati,ssp126,baseline,etccdi_cdd,31.1
Philko_Makati,ssp126,baseline,etccdi_cwd,79.2
Philko_Makati,ssp126,baseline,etccdi_fd,0.0
Philko_Makati,ssp126,baseline,etccdi_r95p,552.32
Philko_Makati,ssp126,baseline,etccdi_rx1day,35.47
Philko_Makati,ssp126,baseline,etccdi_rx5day,83.9
Philko_Makati,ssp126,baseline,etccdi_sdii,12.93
Philko_Makati,ssp126,baseline,etccdi_su,364.3
Philko_Makati,ssp126,baseline,etccdi_tnn,25.04
Philko_Makati,ssp126,baseline,etccdi_tr,365.3
Philko_Makati,ssp126,baseline,etccdi_txx,32.04
Philko_Makati,ssp126,baseline,etccdi_wbgt,27.33
Philko_Makati,ssp126,baseline,etccdi_wsdi,9.6
Philko_Makati,ssp126,end,etccdi_cdd,33.9
Philko_Makati,ssp126,end,etccdi_cwd,63.7
Philko_Makati,ssp126,end,etccdi_fd,0.0
