site,country,ssp,variable,period,ens_mean,ens_median,ens_p10,ens_p90,lat,lon
OCI_Japan_Tokyo,JPN,ssp126,evspsbl,mid,37.1958,37.1958,37.1958,37.1958,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,pr,mid,61.721,60.5797,44.6296,74.7118,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,prsn,mid,0.3175,0.3175,0.3175,0.3175,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,sfcWind,mid,2.4326,2.4326,2.4326,2.4326,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,tas,mid,15.4799,15.7687,12.6475,18.3835,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,tasmax,mid,28.3696,28.2758,26.3401,29.8815,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp126,tasmin,mid,12.6783,13.3126,9.2097,16.0771,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,evspsbl,mid,36.9259,36.9259,36.9259,36.9259,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,pr,mid,61.9788,62.3274,49.0884,73.8175,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,prsn,mid,0.1835,0.1835,0.1835,0.1835,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,sfcWind,mid,2.4528,2.4528,2.4528,2.4528,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,tas,mid,15.7717,15.9714,13.2094,18.5857,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,tasmax,mid,28.44,28.4207,26.8732,29.8455,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp245,tasmin,mid,12.9827,13.6203,9.5639,16.2715,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,evspsbl,mid,36.1772,36.1772,36.1772,36.1772,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,pr,mid,60.3847,59.8025,45.8904,75.9529,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,prsn,mid,0.323,0.323,0.323,0.323,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,sfcWind,mid,2.456,2.456,2.456,2.456,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,tas,mid,15.7018,15.9199,13.4058,18.5598,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,tasmax,mid,28.5791,28.0844,27.2568,30.4874,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp370,tasmin,mid,12.5748,13.0687,9.0522,15.4925,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,evspsbl,mid,37.5259,37.5259,37.5259,37.5259,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,pr,mid,63.7836,65.0848,46.0296,78.5234,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,prsn,mid,0.207,0.207,0.207,0.207,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,sfcWind,mid,2.4732,2.4732,2.4732,2.4732,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,tas,mid,16.5671,16.86,13.7195,19.1324,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,tasmax,mid,29.0112,28.9538,27.4627,31.2147,35.6762,139.6503
OCI_Japan_Tokyo,JPN,ssp585,tasmin,mid,13.4682,14.2122,9.9481,16.6379,35.6762,139.6503
OCI_RnD_Seongnam,KOR,ssp126,evspsbl,mid,31.3955,31.3955,31.3955,31.3955,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,pr,mid,41.2176,42.0134,32.8462,46.8672,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,prsn,mid,0.3815,0.3815,0.3815,0.3815,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,sfcWind,mid,3.7475,3.7475,3.7475,3.7475,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,tas,mid,11.9853,12.077,10.1921,13.8675,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,tasmax,mid,29.175,29.9317,26.7472,32.0277,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp126,tasmin,mid,8.3142,8.6819,5.1756,11.7281,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,evspsbl,mid,30.4436,30.4436,30.4436,30.4436,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,pr,mid,41.4038,42.4488,33.951,47.0514,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,prsn,mid,0.2559,0.2559,0.2559,0.2559,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,sfcWind,mid,3.5984,3.5984,3.5984,3.5984,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,tas,mid,12.2895,12.3203,10.539,14.0691,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,tasmax,mid,29.2142,29.7164,27.295,32.0744,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp245,tasmin,mid,8.6593,9.0661,5.786,11.9792,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,evspsbl,mid,28.6724,28.6724,28.6724,28.6724,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,pr,mid,40.5176,40.5991,33.4765,48.1356,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,prsn,mid,0.3577,0.3577,0.3577,0.3577,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,sfcWind,mid,3.6427,3.6427,3.6427,3.6427,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,tas,mid,12.2113,12.3712,10.6011,13.436,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,tasmax,mid,29.3882,29.6048,27.4557,32.7699,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp370,tasmin,mid,8.2616,8.9729,6.0092,10.367,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,evspsbl,mid,30.5986,30.5986,30.5986,30.5986,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,pr,mid,41.7064,41.4378,35.4584,48.876,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,prsn,mid,0.2385,0.2385,0.2385,0.2385,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,sfcWind,mid,3.605,3.605,3.605,3.605,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,tas,mid,12.9476,12.7519,11.019,15.2665,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,tasmax,mid,30.0066,30.6668,27.6826,32.8832,37.3219,127.119
OCI_RnD_Seongnam,KOR,ssp585,tasmin,mid,9.1693,9.3128,6.2859,12.7708,37.3219,127.119
OCI_Shanghai,CHN,ssp126,evspsbl,mid,38.501,38.501,38.501,38.501,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,pr,mid,45.4504,43.2938,34.4362,61.0633,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,prsn,mid,0.0058,0.0058,0.0058,0.0058,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,sfcWind,mid,3.5337,3.5337,3.5337,3.5337,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,tas,mid,17.6256,17.5428,16.4632,18.5373,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,tasmax,mid,30.7926,30.7915,27.1248,35.5148,31.2304,121.4737
OCI_Shanghai,CHN,ssp126,tasmin,mid,15.291,15.1729,13.3568,17.4445,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,evspsbl,mid,35.9871,35.9871,35.9871,35.9871,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,pr,mid,43.9155,40.8499,33.9514,59.4747,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,prsn,mid,0.0151,0.0151,0.0151,0.0151,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,sfcWind,mid,3.4919,3.4919,3.4919,3.4919,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,tas,mid,17.8461,17.9006,16.6129,18.9374,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,tasmax,mid,31.0422,30.973,27.7755,35.7565,31.2304,121.4737
OCI_Shanghai,CHN,ssp245,tasmin,mid,15.518,15.4514,13.459,17.52,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,evspsbl,mid,34.68,34.68,34.68,34.68,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,pr,mid,41.9065,38.4554,31.1746,60.5162,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,prsn,mid,0.0048,0.0048,0.0048,0.0048,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,sfcWind,mid,3.5386,3.5386,3.5386,3.5386,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,tas,mid,17.7045,17.3988,16.3251,18.8423,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,tasmax,mid,30.4571,29.7953,27.3082,35.163,31.2304,121.4737
OCI_Shanghai,CHN,ssp370,tasmin,mid,15.3792,15.4015,13.6415,16.4996,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,evspsbl,mid,36.5696,36.5696,36.5696,36.5696,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,pr,mid,45.0607,43.3816,33.4658,57.1359,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,prsn,mid,0.003,0.003,0.003,0.003,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,sfcWind,mid,3.5061,3.5061,3.5061,3.5061,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,tas,mid,18.3003,18.0079,17.1272,19.3902,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,tasmax,mid,31.5046,31.779,27.7678,36.3373,31.2304,121.4737
OCI_Shanghai,CHN,ssp585,tasmin,mid,15.9872,15.8996,13.8446,18.0024,31.2304,121.4737
Philko_Makati,PHL,ssp126,evspsbl,mid,47.0616,47.0616,47.0616,47.0616,14.5995,120.9842
Philko_Makati,PHL,ssp126,pr,mid,72.9949,76.2909,59.3007,88.0016,14.5995,120.9842
Philko_Makati,PHL,ssp126,prsn,mid,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp126,sfcWind,mid,2.9047,2.9047,2.9047,2.9047,14.5995,120.9842
Philko_Makati,PHL,ssp126,tas,mid,27.3247,27.3676,26.1826,28.525,14.5995,120.9842
Philko_Makati,PHL,ssp126,tasmax,mid,32.7996,33.4436,28.654,35.4074,14.5995,120.9842
Philko_Makati,PHL,ssp126,tasmin,mid,25.3773,25.8743,23.462,26.9989,14.5995,120.9842
Philko_Makati,PHL,ssp245,evspsbl,mid,46.2949,46.2949,46.2949,46.2949,14.5995,120.9842
Philko_Makati,PHL,ssp245,pr,mid,72.7998,75.6303,58.8855,86.7916,14.5995,120.9842
Philko_Makati,PHL,ssp245,prsn,mid,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp245,sfcWind,mid,2.8181,2.8181,2.8181,2.8181,14.5995,120.9842
Philko_Makati,PHL,ssp245,tas,mid,27.6063,27.7571,26.3471,28.8448,14.5995,120.9842
Philko_Makati,PHL,ssp245,tasmax,mid,32.9224,33.4753,28.6358,35.116,14.5995,120.9842
Philko_Makati,PHL,ssp245,tasmin,mid,25.774,26.1003,23.9491,27.2807,14.5995,120.9842
Philko_Makati,PHL,ssp370,evspsbl,mid,45.7343,45.7343,45.7343,45.7343,14.5995,120.9842
Philko_Makati,PHL,ssp370,pr,mid,69.4292,67.7963,53.0968,87.1325,14.5995,120.9842
Philko_Makati,PHL,ssp370,prsn,mid,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp370,sfcWind,mid,2.8133,2.8133,2.8133,2.8133,14.5995,120.9842
Philko_Makati,PHL,ssp370,tas,mid,27.6988,27.7539,26.2844,29.0601,14.5995,120.9842
Philko_Makati,PHL,ssp370,tasmax,mid,33.1252,32.9547,29.171,35.6376,14.5995,120.9842
Philko_Makati,PHL,ssp370,tasmin,mid,25.7981,25.8862,23.9977,27.4669,14.5995,120.9842
Philko_Makati,PHL,ssp585,evspsbl,mid,45.9406,45.9406,45.9406,45.9406,14.5995,120.9842
Philko_Makati,PHL,ssp585,pr,mid,71.8545,72.8001,60.3863,85.9729,14.5995,120.9842
Philko_Makati,PHL,ssp585,prsn,mid,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp585,sfcWind,mid,2.94,2.94,2.94,2.94,14.5995,120.9842
Philko_Makati,PHL,ssp585,tas,mid,27.9647,28.0932,26.6191,29.2607,14.5995,120.9842
Philko_Makati,PHL,ssp585,tasmax,mid,33.2304,33.5393,29.1254,35.2466,14.5995,120.9842
Philko_Makati,PHL,ssp585,tasmin,mid,26.1339,26.4385,24.3094,27.535,14.5995,120.9842
Pohang_Plant,KOR,ssp126,evspsbl,mid,38.6676,38.6676,38.6676,38.6676,36.0095,129.3435
Pohang_Plant,KOR,ssp126,pr,mid,45.154,44.9046,37.0812,55.7661,36.0095,129.3435
Pohang_Plant,KOR,ssp126,prsn,mid,0.2746,0.2746,0.2746,0.2746,36.0095,129.3435
Pohang_Plant,KOR,ssp126,sfcWind,mid,4.1225,4.1225,4.1225,4.1225,36.0095,129.3435
Pohang_Plant,KOR,ssp126,tas,mid,14.8482,14.9751,13.3168,16.4224,36.0095,129.3435
Pohang_Plant,KOR,ssp126,tasmax,mid,28.0874,28.568,24.6288,31.2427,36.0095,129.3435
Pohang_Plant,KOR,ssp126,tasmin,mid,12.4139,12.4219,9.0072,15.5322,36.0095,129.3435
Pohang_Plant,KOR,ssp245,evspsbl,mid,37.3049,37.3049,37.3049,37.3049,36.0095,129.3435
Pohang_Plant,KOR,ssp245,pr,mid,45.7651,44.7819,37.0502,55.8219,36.0095,129.3435
Pohang_Plant,KOR,ssp245,prsn,mid,0.2219,0.2219,0.2219,0.2219,36.0095,129.3435
Pohang_Plant,KOR,ssp245,sfcWind,mid,3.9924,3.9924,3.9924,3.9924,36.0095,129.3435
Pohang_Plant,KOR,ssp245,tas,mid,15.1319,14.9557,13.8817,16.8341,36.0095,129.3435
Pohang_Plant,KOR,ssp245,tasmax,mid,28.1466,28.5639,23.9578,31.1737,36.0095,129.3435
Pohang_Plant,KOR,ssp245,tasmin,mid,12.704,12.6245,9.4352,15.6673,36.0095,129.3435
Pohang_Plant,KOR,ssp370,evspsbl,mid,35.7425,35.7425,35.7425,35.7425,36.0095,129.3435
Pohang_Plant,KOR,ssp370,pr,mid,44.8379,43.7312,36.8031,58.6551,36.0095,129.3435
Pohang_Plant,KOR,ssp370,prsn,mid,0.2273,0.2273,0.2273,0.2273,36.0095,129.3435
Pohang_Plant,KOR,ssp370,sfcWind,mid,3.978,3.978,3.978,3.978,36.0095,129.3435
Pohang_Plant,KOR,ssp370,tas,mid,15.1175,14.924,13.6235,16.7806,36.0095,129.3435
Pohang_Plant,KOR,ssp370,tasmax,mid,28.0078,28.1468,23.7706,31.6366,36.0095,129.3435
Pohang_Plant,KOR,ssp370,tasmin,mid,12.5521,13.2382,9.3751,15.5873,36.0095,129.3435
Pohang_Plant,KOR,ssp585,evspsbl,mid,38.0353,38.0353,38.0353,38.0353,36.0095,129.3435
Pohang_Plant,KOR,ssp585,pr,mid,46.8816,49.3648,36.059,55.264,36.0095,129.3435
Pohang_Plant,KOR,ssp585,prsn,mid,0.143,0.143,0.143,0.143,36.0095,129.3435
Pohang_Plant,KOR,ssp585,sfcWind,mid,4.0795,4.0795,4.0795,4.0795,36.0095,129.3435
Pohang_Plant,KOR,ssp585,tas,mid,15.8643,15.6224,14.1157,17.5341,36.0095,129.3435
Pohang_Plant,KOR,ssp585,tasmax,mid,28.9012,29.2602,24.7737,32.3719,36.0095,129.3435
Pohang_Plant,KOR,ssp585,tasmin,mid,13.2151,13.3645,9.7654,16.2265,36.0095,129.3435
Saehan_Recycle,KOR,ssp126,evspsbl,mid,31.7135,31.7135,31.7135,31.7135,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,pr,mid,44.9698,44.2722,34.3768,53.1738,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,prsn,mid,0.2809,0.2809,0.2809,0.2809,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,sfcWind,mid,4.2764,4.2764,4.2764,4.2764,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tas,mid,13.4501,13.4994,11.4909,15.1337,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tasmax,mid,28.9351,28.4586,26.2418,31.7532,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tasmin,mid,10.3762,10.6419,7.349,13.5433,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,evspsbl,mid,30.9733,30.9733,30.9733,30.9733,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,pr,mid,45.0152,43.3616,37.6099,54.355,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,prsn,mid,0.2055,0.2055,0.2055,0.2055,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,sfcWind,mid,4.1494,4.1494,4.1494,4.1494,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tas,mid,13.738,13.8413,11.5971,15.488,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tasmax,mid,29.0002,28.7784,26.7511,31.1108,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tasmin,mid,10.7098,11.0653,7.5547,13.8203,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,evspsbl,mid,28.9749,28.9749,28.9749,28.9749,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,pr,mid,44.0029,43.379,35.5092,56.731,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,prsn,mid,0.2605,0.2605,0.2605,0.2605,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,sfcWind,mid,4.1368,4.1368,4.1368,4.1368,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tas,mid,13.7172,13.677,11.7309,15.532,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tasmax,mid,28.9158,28.8692,26.5724,31.1287,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tasmin,mid,10.4658,10.8125,7.7737,14.0073,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,evspsbl,mid,31.0361,31.0361,31.0361,31.0361,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,pr,mid,45.3814,43.948,37.4228,53.3639,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,prsn,mid,0.1691,0.1691,0.1691,0.1691,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,sfcWind,mid,4.1675,4.1675,4.1675,4.1675,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tas,mid,14.4553,14.1829,12.3598,16.4265,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tasmax,mid,29.6811,29.9573,27.1935,32.1585,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tasmin,mid,11.2258,11.66,8.0838,14.5205,35.9333,127.0167
Shandong_OCI,CHN,ssp126,evspsbl,mid,23.0286,23.0286,23.0286,23.0286,34.7979,117.2571
Shandong_OCI,CHN,ssp126,pr,mid,30.7783,31.6712,23.1186,38.8806,34.7979,117.2571
Shandong_OCI,CHN,ssp126,prsn,mid,0.6486,0.6486,0.6486,0.6486,34.7979,117.2571
Shandong_OCI,CHN,ssp126,sfcWind,mid,2.9214,2.9214,2.9214,2.9214,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tas,mid,15.4082,15.245,14.2734,17.1072,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tasmax,mid,34.9805,35.8743,31.0782,37.9066,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tasmin,mid,10.4107,10.4541,8.6383,12.5247,34.7979,117.2571
Shandong_OCI,CHN,ssp245,evspsbl,mid,27.893,27.893,27.893,27.893,34.7979,117.2571
Shandong_OCI,CHN,ssp245,pr,mid,31.5912,30.8322,22.5561,40.4732,34.7979,117.2571
Shandong_OCI,CHN,ssp245,prsn,mid,0.3864,0.3864,0.3864,0.3864,34.7979,117.2571
Shandong_OCI,CHN,ssp245,sfcWind,mid,2.7813,2.7813,2.7813,2.7813,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tas,mid,15.5538,15.3446,14.2636,17.3689,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tasmax,mid,35.1289,35.4916,32.0044,38.1632,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tasmin,mid,10.6432,10.853,9.1454,12.6334,34.7979,117.2571
Shandong_OCI,CHN,ssp370,evspsbl,mid,27.0837,27.0837,27.0837,27.0837,34.7979,117.2571
Shandong_OCI,CHN,ssp370,pr,mid,29.0204,31.7468,21.41,33.3826,34.7979,117.2571
Shandong_OCI,CHN,ssp370,prsn,mid,0.6848,0.6848,0.6848,0.6848,34.7979,117.2571
Shandong_OCI,CHN,ssp370,sfcWind,mid,2.7727,2.7727,2.7727,2.7727,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tas,mid,15.3253,14.9157,14.4225,16.8539,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tasmax,mid,35.4661,35.5528,32.8055,37.8351,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tasmin,mid,10.1747,10.2549,9.1521,11.6072,34.7979,117.2571
Shandong_OCI,CHN,ssp585,evspsbl,mid,25.1949,25.1949,25.1949,25.1949,34.7979,117.2571
Shandong_OCI,CHN,ssp585,pr,mid,31.4174,30.3183,24.3586,38.5999,34.7979,117.2571
Shandong_OCI,CHN,ssp585,prsn,mid,0.7252,0.7252,0.7252,0.7252,34.7979,117.2571
Shandong_OCI,CHN,ssp585,sfcWind,mid,2.8692,2.8692,2.8692,2.8692,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tas,mid,16.1179,15.7565,14.7577,17.972,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tasmax,mid,35.831,35.9927,32.3861,39.0933,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tasmin,mid,11.163,11.7571,9.5596,13.2829,34.7979,117.2571
Gunsan_Plant,KOR,ssp126,evspsbl,far,31.961,31.961,31.961,31.961,35.97,126.7114
Gunsan_Plant,KOR,ssp126,pr,far,41.5998,40.9909,35.2893,47.1963,35.97,126.7114
Gunsan_Plant,KOR,ssp126,prsn,far,0.2269,0.2269,0.2269,0.2269,35.97,126.7114
Gunsan_Plant,KOR,ssp126,sfcWind,far,4.2367,4.2367,4.2367,4.2367,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tas,far,13.8651,13.8179,11.55,15.5927,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tasmax,far,28.9471,28.5303,26.149,31.3959,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tasmin,far,10.812,11.2854,7.4815,14.1746,35.97,126.7114
Gunsan_Plant,KOR,ssp245,evspsbl,far,31.8359,31.8359,31.8359,31.8359,35.97,126.7114
Gunsan_Plant,KOR,ssp245,pr,far,44.1003,43.5129,36.8182,54.0301,35.97,126.7114
Gunsan_Plant,KOR,ssp245,prsn,far,0.1021,0.1021,0.1021,0.1021,35.97,126.7114
Gunsan_Plant,KOR,ssp245,sfcWind,far,4.1261,4.1261,4.1261,4.1261,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tas,far,14.7295,14.6658,12.4693,16.4939,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tasmax,far,29.5889,29.1678,26.7,32.0567,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tasmin,far,11.709,12.0318,8.4262,14.9367,35.97,126.7114
Gunsan_Plant,KOR,ssp370,evspsbl,far,31.1763,31.1763,31.1763,31.1763,35.97,126.7114
Gunsan_Plant,KOR,ssp370,pr,far,43.0318,40.5049,34.1443,52.2833,35.97,126.7114
Gunsan_Plant,KOR,ssp370,prsn,far,0.0936,0.0936,0.0936,0.0936,35.97,126.7114
Gunsan_Plant,KOR,ssp370,sfcWind,far,4.1381,4.1381,4.1381,4.1381,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tas,far,15.2163,15.1278,13.7169,16.7548,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tasmax,far,30.5623,30.3718,26.3206,34.3767,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tasmin,far,11.7639,12.2533,9.1816,13.5819,35.97,126.7114
Gunsan_Plant,KOR,ssp585,evspsbl,far,33.6242,33.6242,33.6242,33.6242,35.97,126.7114
Gunsan_Plant,KOR,ssp585,pr,far,46.9513,47.8267,39.7731,56.2148,35.97,126.7114
Gunsan_Plant,KOR,ssp585,prsn,far,0.0571,0.0571,0.0571,0.0571,35.97,126.7114
Gunsan_Plant,KOR,ssp585,sfcWind,far,4.1317,4.1317,4.1317,4.1317,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tas,far,16.4772,16.2997,14.5646,18.6722,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tasmax,far,31.1946,31.0822,28.0525,33.9078,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tasmin,far,13.263,13.267,9.5447,16.4368,35.97,126.7114
Gwangyang_Plant,KOR,ssp126,evspsbl,far,46.6359,46.6359,46.6359,46.6359,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,pr,far,50.1779,47.7006,41.8258,62.0221,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,prsn,far,0.0658,0.0658,0.0658,0.0658,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,sfcWind,far,5.6981,5.6981,5.6981,5.6981,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tas,far,15.1122,14.8268,13.5422,17.4839,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tasmax,far,28.8704,28.4576,25.873,31.6896,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tasmin,far,12.449,11.8289,9.169,16.177,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,evspsbl,far,46.412,46.412,46.412,46.412,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,pr,far,53.6765,50.6184,42.9094,68.8019,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,prsn,far,0.0102,0.0102,0.0102,0.0102,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,sfcWind,far,5.5503,5.5503,5.5503,5.5503,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tas,far,15.9285,15.8814,14.3251,18.1637,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tasmax,far,29.3667,29.2278,26.5153,32.1265,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tasmin,far,13.3284,13.1201,10.0929,16.9129,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,evspsbl,far,46.081,46.081,46.081,46.081,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,pr,far,51.6616,47.5505,41.8949,67.0909,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,prsn,far,0.0115,0.0115,0.0115,0.0115,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,sfcWind,far,5.6631,5.6631,5.6631,5.6631,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tas,far,16.5117,16.5718,14.8108,18.2979,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tasmax,far,29.7877,29.9798,27.2254,33.0366,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tasmin,far,13.7896,13.4685,11.0989,17.0588,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,evspsbl,far,49.0112,49.0112,49.0112,49.0112,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,pr,far,55.1731,52.8067,44.3984,67.5606,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,prsn,far,0.0062,0.0062,0.0062,0.0062,34.9393,127.6961
